iso_ref,gene_ref,isoform_id,gene_id,condition_1,condition_2,gene_name,gene_biotype,iso_biotype,gene_overall_mean,gene_value_1,gene_value_2,gene_stderr_1,gene_stderr_2,gene_log2_fold_change,gene_q_value,iso_overall_mean,iso_value_1,iso_value_2,iso_stderr_1,iso_stderr_2,iso_log2_fold_change,iso_q_value,IF_overall,IF1,IF2,dIF,isoform_switch_q_value,gene_switch_q_value
isoComp_00063330,geneComp_00013332,ENSMUST00000236893.2,ENSMUSG00000052026.9,cerebellum,cortex,Slc6a7,protein-coding,NA,14.3972967902519,3.00290312002726,25.3061987299544,0.576997120775021,2.57257812580018,3.07083460903112,NA,0.102771335622763,0.181844352242008,0.143564687103172,0.0814188326807522,0.095008419409988,-0.321089793750322,NA,0.047835,0.17508,0.00806,-0.16702,0.00260026167323381,0.00260026167323381
isoComp_00063744,geneComp_00013425,ENSMUST00000014777.9,ENSMUSG00000052560.16,cerebellum,cortex,Cpne8,protein-coding,NA,27.8397802330593,20.6240698490314,22.1663966380488,3.42020973290669,2.19919661594424,0.103996560859124,NA,23.2947450378217,19.4040394382882,15.646742809636,3.16220540302144,1.67895127911275,-0.310316218695356,NA,0.757795,0.85234,0.70722,-0.14512,0.0430239630257602,0.0430239630257602
isoComp_00064711,geneComp_00013585,ENSMUST00000154760.2,ENSMUSG00000053519.18,cerebellum,cortex,Kcnip1,protein-coding,NA,13.9843127526561,40.90129271971,6.76877273551058,1.92522001791726,1.59540097545408,-2.59340311533378,NA,2.45418791508245,9.17934732919835,0.103778533087144,0.431404604181796,0.102573727811575,-6.3356621070058,NA,0.0819525,0.22809,0.01258,-0.21551,0.00746713574324363,0.00746713574324363
isoComp_00064721,geneComp_00013590,ENSMUST00000066041.12,ENSMUSG00000053550.14,cerebellum,cortex,Shisa7,protein-coding,NA,53.2694357443741,4.50895770313076,58.214164660056,0.741199519285186,5.97239105253926,3.68755607754936,NA,0.826950646681336,0.654115048513651,1.32834966807641,0.228443013995448,0.601072879451887,1.01095000063077,NA,0.0529275,0.16895,0.02096,-0.14799,0.00787036408843983,0.00787036408843983
isoComp_00064722,geneComp_00013590,ENSMUST00000117452.8,ENSMUSG00000053550.14,cerebellum,cortex,Shisa7,protein-coding,NA,53.2694357443741,4.50895770313076,58.214164660056,0.741199519285186,5.97239105253926,3.68755607754936,NA,52.3470188157786,3.79236989770252,56.8124108967713,0.646315433771536,5.78674035792552,3.90148925389495,NA,0.93924,0.80607,0.97731,0.17124,0.0094013062874131,0.00787036408843983
isoComp_00065564,geneComp_00013787,ENSMUST00000068071.12,ENSMUSG00000054836.13,cerebellum,cortex,Elp6,protein-coding,NA,45.2587587929812,17.7783783039356,78.0962452959483,2.01914797031146,12.0546265607655,2.13450291760617,NA,4.33324742252197,4.51014968204332,3.83330670861257,0.929239785077788,0.855485978115548,-0.234022434571274,NA,0.1340475,0.25959,0.06046,-0.19913,0.00760545242485679,0.00419421133137438
isoComp_00065565,geneComp_00013787,ENSMUST00000196855.2,ENSMUSG00000054836.13,cerebellum,cortex,Elp6,protein-coding,NA,45.2587587929812,17.7783783039356,78.0962452959483,2.01914797031146,12.0546265607655,2.13450291760617,NA,36.223705317722,9.2366762814013,67.7458775013417,1.25279617685933,12.8762120044479,2.87333931179221,NA,0.71835,0.51615,0.83535,0.3192,0.00419421133137438,0.00419421133137438
isoComp_00065728,geneComp_00013835,ENSMUST00000068456.8,ENSMUSG00000055078.8,cerebellum,cortex,Gabra5,protein-coding,NA,19.701171979693,0.479912293956849,22.2409221847015,0.181920668444991,2.11170298616866,5.50519782392742,NA,19.4732004351631,0.28282480995843,22.1399123183461,0.126218564778631,2.10283713095159,6.24111938458585,NA,0.870995,0.52381,0.99547,0.47166,0.00400571156150307,0.00328652989941731
isoComp_00065729,geneComp_00013835,ENSMUST00000206382.2,ENSMUSG00000055078.8,cerebellum,cortex,Gabra5,protein-coding,NA,19.701171979693,0.479912293956849,22.2409221847015,0.181920668444991,2.11170298616866,5.50519782392742,NA,0.178540678780484,0.139841753797322,0.101009681226247,0.051089157069582,0.026059265108195,-0.432754190139546,NA,0.1201525,0.44433,0.00453,-0.4398,0.00328652989941731,0.00328652989941731
isoComp_00065800,geneComp_00013856,ENSMUST00000079828.7,ENSMUSG00000055254.16,cerebellum,cortex,Ntrk2,protein-coding,NA,105.43694912142,79.8208691089477,132.61512608391,2.60646099353708,7.30465086322773,0.732335499955843,NA,50.1122445423366,25.1401686652119,82.5229447687623,1.18811996024392,4.48822551060664,1.71440204128997,NA,0.454075,0.31391,0.6255,0.31159,1.90833007361325e-05,1.48287683886179e-05
isoComp_00065801,geneComp_00013856,ENSMUST00000109838.10,ENSMUSG00000055254.16,cerebellum,cortex,Ntrk2,protein-coding,NA,105.43694912142,79.8208691089477,132.61512608391,2.60646099353708,7.30465086322773,0.732335499955843,NA,54.8233713398439,54.2796609727966,49.289504914386,1.52944205774732,4.99553478152337,-0.139104316029018,NA,0.54082,0.68121,0.36775,-0.31346,1.48287683886179e-05,1.48287683886179e-05
isoComp_00066505,geneComp_00014027,ENSMUST00000088244.6,ENSMUSG00000056367.15,cerebellum,cortex,Actr3b,protein-coding,NA,33.3962467766884,14.6284370603131,37.7767182308731,2.63967956293037,5.06233694226401,1.36811770034516,NA,0.91984257350646,2.22248655984313,0.806851083870198,0.808047569188271,0.440231107682714,-1.45050649319748,NA,0.0664,0.151866666666667,0.03295,-0.118916666666667,0.0181261574615616,0.0014440486515568
isoComp_00066506,geneComp_00014027,ENSMUST00000128727.8,ENSMUSG00000056367.15,cerebellum,cortex,Actr3b,protein-coding,NA,33.3962467766884,14.6284370603131,37.7767182308731,2.63967956293037,5.06233694226401,1.36811770034516,NA,32.0379238691969,11.6189433266417,36.6870338503285,2.0144400866213,4.94623444509208,1.65794344644189,NA,0.844992307692308,0.719311111111111,0.87501,0.155698888888889,0.0014440486515568,0.0014440486515568
isoComp_00066647,geneComp_00014065,ENSMUST00000048665.8,ENSMUSG00000056608.15,cerebellum,cortex,Chd9,protein-coding,NA,117.754966526718,263.695385957311,73.8817302879364,13.5585889735958,6.32987697032838,-1.83544222033931,NA,16.0567709671574,21.4196333775601,18.6454536561288,1.36636392274461,2.20907771351565,-0.20000972482823,NA,0.1986025,0.08338,0.26867,0.18529,0.000763161235147536,0.000442125182310014
isoComp_00066652,geneComp_00014065,ENSMUST00000209474.2,ENSMUSG00000056608.15,cerebellum,cortex,Chd9,protein-coding,NA,117.754966526718,263.695385957311,73.8817302879364,13.5585889735958,6.32987697032838,-1.83544222033931,NA,95.6082879815409,233.245794975742,49.4447756133249,13.515168617671,5.27527180236209,-2.23773117659734,NA,0.7363125,0.88204,0.65745,-0.22459,0.000442125182310014,0.000442125182310014
isoComp_00066940,geneComp_00014131,ENSMUST00000220811.2,ENSMUSG00000057069.8,cerebellum,cortex,Ero1b,protein-coding,NA,4.74320120931715,5.69055720159287,7.86859994861214,0.646459230134973,1.266965310462,0.46683633856632,NA,0.763715630556373,1.90927009407967,0.465106518443048,0.40590788684942,0.210824242776724,-2.01423484696754,NA,0.18092,0.32722,0.05627,-0.27095,0.0206661574300114,0.0206661574300114
isoComp_00067272,geneComp_00014201,ENSMUST00000222321.2,ENSMUSG00000057531.15,cerebellum,cortex,Dtnbp1,protein-coding,NA,43.5955072902034,15.4200768456649,51.7405135782758,1.83830306965405,4.151802431742,1.74582793325003,NA,21.8096752314911,1.8154972372712,23.4262532169964,0.707736112987917,2.60139677789231,3.68238055224559,NA,0.43093,0.10175,0.45018,0.34843,0.00163281232442952,0.00163281232442952
isoComp_00067380,geneComp_00014226,ENSMUST00000135014.8,ENSMUSG00000057715.14,cerebellum,cortex,A830018L16Rik,protein-coding,NA,19.8663898720755,2.25876421002001,37.6213716964285,0.83139710363596,2.27041722525299,4.05195729353582,NA,1.43333107977251,1.21784142865086,0.74491427953084,0.579397271903559,0.418899502938106,-0.701739512891164,NA,0.1703825,0.48239,0.02224,-0.46015,0.0090682087395735,0.0090682087395735
isoComp_00067571,geneComp_00014265,ENSMUST00000074733.11,ENSMUSG00000058013.12,cerebellum,cortex,Septin11,protein-coding,NA,38.5935651498718,43.833417386346,45.8352386200006,2.65917797427657,2.3282297387386,0.0644116527305508,NA,12.1363027151248,22.5772203066574,12.0500468992985,1.37233603180193,1.34259118345065,-0.905271218952573,NA,0.3153975,0.52271,0.26197,-0.26074,0.00248822257443782,0.00248822257443782
isoComp_00067573,geneComp_00014265,ENSMUST00000201421.4,ENSMUSG00000058013.12,cerebellum,cortex,Septin11,protein-coding,NA,38.5935651498718,43.833417386346,45.8352386200006,2.65917797427657,2.3282297387386,0.0644116527305508,NA,19.5723167098193,13.6655263767573,27.507852442246,1.88853343998254,1.50055922203797,1.00877151910312,NA,0.504515,0.29773,0.60112,0.30339,0.00555147656344822,0.00248822257443782
isoComp_00067981,geneComp_00014355,ENSMUST00000087600.10,ENSMUSG00000058624.14,cerebellum,cortex,Gda,protein-coding,NA,66.3759144839906,0.585182146894166,110.340127122105,0.310080999203431,11.0967596091899,7.53454132428821,NA,66.3065107073086,0.307586520578615,110.340121242825,0.121351094125686,11.0967587365572,8.44072281834909,NA,0.90299,0.61196,1,0.38804,6.24842591610173e-07,6.17318771062903e-07
isoComp_00067983,geneComp_00014355,ENSMUST00000136258.2,ENSMUSG00000058624.14,cerebellum,cortex,Gda,protein-coding,NA,66.3759144839906,0.585182146894166,110.340127122105,0.310080999203431,11.0967596091899,7.53454132428821,NA,5.37362581654044e-09,2.87773893603571e-10,8.10211384649762e-09,5.98404595465361e-11,4.65295003101025e-09,1.12737047694873e-06,NA,0.0500025,0.20001,0,-0.20001,1.3326206231973e-06,6.17318771062903e-07
isoComp_00068085,geneComp_00014381,ENSMUST00000219961.2,ENSMUSG00000058799.17,cerebellum,cortex,Nap1l1,protein-coding,NA,91.9652700000969,44.3254187546746,125.616872453291,4.89955914924242,4.95391730583756,1.50261349246961,NA,15.7735371497845,4.56328025594512,28.6420873065257,0.920467562279604,2.28846909871696,2.64733900624294,NA,0.1580175,0.09644,0.2284,0.13196,0.0144449716665707,0.0144449716665707
isoComp_00068166,geneComp_00014404,ENSMUST00000025202.8,ENSMUSG00000058975.8,cerebellum,cortex,Kcnc1,protein-coding,NA,80.2773718216386,183.309658222961,66.742151905735,9.74826096029013,4.20467080882298,-1.45747524991764,NA,15.7943345734457,16.7836194414017,16.100793309679,0.711856448101113,1.04705120726922,-0.0598856649707556,NA,0.29814,0.09242,0.25134,0.15892,3.18887150354214e-05,2.42428708814736e-05
isoComp_00068168,geneComp_00014404,ENSMUST00000160433.3,ENSMUSG00000058975.8,cerebellum,cortex,Kcnc1,protein-coding,NA,80.2773718216386,183.309658222961,66.742151905735,9.74826096029013,4.20467080882298,-1.45747524991764,NA,64.3752683590176,166.307685776887,50.4286591683021,9.36537969712584,4.18072984913177,-1.72133975957526,NA,0.70065,0.90604,0.74536,-0.16068,2.42428708814736e-05,2.42428708814736e-05
isoComp_00068280,geneComp_00014429,ENSMUST00000090756.11,ENSMUSG00000059173.20,cerebellum,cortex,Pde1a,protein-coding,NA,42.3015005849029,0.852033483508915,72.1395082881007,0.211566751334433,6.4506060942372,6.38710184405782,NA,0.780238234828912,0.20183595921289,1.79486304299944,0.0477068223389264,0.361976526546336,3.09086995325978,NA,0.08514,0.28088,0.02411,-0.25677,0.000612609348618798,1.19417313361516e-07
isoComp_00068282,geneComp_00014429,ENSMUST00000102652.10,ENSMUSG00000059173.20,cerebellum,cortex,Pde1a,protein-coding,NA,42.3015005849029,0.852033483508915,72.1395082881007,0.211566751334433,6.4506060942372,6.38710184405782,NA,0.780238234828911,0.20183595921289,1.79486304299944,0.0477068223389264,0.361976526546336,3.09086995325978,NA,0.08514,0.28088,0.02411,-0.25677,0.000612609348618798,1.19417313361516e-07
isoComp_00068285,geneComp_00014429,ENSMUST00000102655.10,ENSMUSG00000059173.20,cerebellum,cortex,Pde1a,protein-coding,NA,42.3015005849029,0.852033483508915,72.1395082881007,0.211566751334433,6.4506060942372,6.38710184405782,NA,39.3791570651602,0.203309188204066,66.7909552858121,0.147168008185608,5.91749457953142,8.29077881335262,NA,0.7427925,0.17946,0.92694,0.74748,0.0120020190985582,1.19417313361516e-07
isoComp_00068332,geneComp_00014439,ENSMUST00000075444.8,ENSMUSG00000059213.8,cerebellum,cortex,Ddn,protein-coding,NA,85.5686303820259,0.0958398868554699,84.8876995997025,0.0576453061522384,8.60801445128001,9.647698228144,NA,85.5686303820253,0.0958398868554698,84.8876995997025,0.0576453061522384,8.60801445128001,9.647698228144,NA,0.973684210526316,0.875,1,0.125,0.00200553111420547,0.00158047238916246
isoComp_00068333,geneComp_00014439,ENSMUST00000230409.2,ENSMUSG00000059213.8,cerebellum,cortex,Ddn,protein-coding,NA,85.5686303820259,0.0958398868554699,84.8876995997025,0.0576453061522384,8.60801445128001,9.647698228144,NA,5.98709970489608e-13,1.11022302462516e-16,2.88657986402541e-16,6.82383368869454e-17,8.14163551391781e-17,2.56274120305191e-14,NA,0.0263157894736842,0.125,0,-0.125,0.00158047238916246,0.00158047238916246
isoComp_00068337,geneComp_00014442,ENSMUST00000093907.11,ENSMUSG00000059248.14,cerebellum,cortex,Septin9,protein-coding,NA,21.4539673330407,4.8958863104055,30.6359547130342,0.717672259802166,3.81689311767864,2.64311094354391,NA,2.48317957367443,0.936187683230981,2.56055097122798,0.159600738604534,0.783360624114937,1.44187933329316,NA,0.14558,0.21273,0.07636,-0.13637,0.0126473045134278,0.0126473045134278
isoComp_00068338,geneComp_00014442,ENSMUST00000100193.8,ENSMUSG00000059248.14,cerebellum,cortex,Septin9,protein-coding,NA,21.4539673330407,4.8958863104055,30.6359547130342,0.717672259802166,3.81689311767864,2.64311094354391,NA,2.64441553772349,1.65213438597854,1.20565928974651,0.437191066674149,0.793164237045702,-0.451298086462406,NA,0.16144,0.32472,0.03399,-0.29073,0.0130374636439789,0.0126473045134278
isoComp_00068529,geneComp_00014486,ENSMUST00000085941.12,ENSMUSG00000059518.15,cerebellum,cortex,Znhit1,protein-coding,NA,139.436378475626,106.400526523886,135.467306860827,3.39088419188576,7.49653099886242,0.348410338404364,NA,34.6762132491514,45.0668343316179,30.7765951735893,1.87012442734953,1.99875094303226,-0.550083878934088,NA,0.2625125,0.42572,0.22894,-0.19678,0.000608381645029255,0.000127336702993018
isoComp_00068533,geneComp_00014486,ENSMUST00000156963.8,ENSMUSG00000059518.15,cerebellum,cortex,Znhit1,protein-coding,NA,139.436378475626,106.400526523886,135.467306860827,3.39088419188576,7.49653099886242,0.348410338404364,NA,99.5159506408855,55.4433126201798,100.361900141139,3.05664414783321,5.97810895914112,0.856009882129295,NA,0.6984525,0.51839,0.7406,0.22221,0.000127336702993018,0.000127336702993018
isoComp_00069102,geneComp_00014617,ENSMUST00000181593.9,ENSMUSG00000060424.16,cerebellum,cortex,NA,NA,NA,245.190011603837,59.3378992254193,271.241056103981,3.46701836208384,17.8463993933615,2.1923598867293,NA,21.9527361365227,2.04306590174363,38.2833744977271,0.201575162994389,3.11693710187748,4.22124295666231,NA,0.0800725,0.03408,0.14216,0.10808,0.000606444600739848,0.000606444600739848
isoComp_00069404,geneComp_00014686,ENSMUST00000125551.2,ENSMUSG00000060924.16,cerebellum,cortex,Csmd1,protein-coding,NA,8.2387585268831,0.582796307755859,11.536682675192,0.185841714118912,1.28387916463512,4.2837981574819,NA,0.0834884117525393,0.0953689067907411,0.0596522250563774,0.0167063886919674,0.0113979052307207,-0.597207860384513,NA,0.0959475,0.36087,0.00595,-0.35492,0.00330364325635992,0.00330364325635992
isoComp_00069406,geneComp_00014686,ENSMUST00000133933.2,ENSMUSG00000060924.16,cerebellum,cortex,Csmd1,protein-coding,NA,8.2387585268831,0.582796307755859,11.536682675192,0.185841714118912,1.28387916463512,4.2837981574819,NA,0.377886561796031,0.140583663222624,0.441778698549737,0.0975307739059347,0.212611376797638,1.58505098805475,NA,0.0686675,0.17257,0.03668,-0.13589,0.038539065261633,0.00330364325635992
isoComp_00069503,geneComp_00014710,ENSMUST00000018800.9,ENSMUSG00000061086.13,cerebellum,cortex,Myl4,protein-coding,NA,29.6429057103074,1.91941644457209,95.3247395687716,0.354123011912452,7.93855271279578,5.62676554890161,NA,1.06119134172435,0.325812008849547,2.3321552251435,0.102571974295864,0.662841695374147,2.80211096488999,NA,0.0902625,0.18153,0.02611,-0.15542,0.00425588048243769,8.13588744401126e-06
isoComp_00069504,geneComp_00014710,ENSMUST00000106956.10,ENSMUSG00000061086.13,cerebellum,cortex,Myl4,protein-coding,NA,29.6429057103074,1.91941644457209,95.3247395687716,0.354123011912452,7.93855271279578,5.62676554890161,NA,26.3550737063635,0.86565179464198,86.848038851541,0.329488991151159,8.27616391050359,6.63215827645381,NA,0.7278475,0.40507,0.90325,0.49818,0.00171028151058735,8.13588744401126e-06
isoComp_00069506,geneComp_00014710,ENSMUST00000123074.8,ENSMUSG00000061086.13,cerebellum,cortex,Myl4,protein-coding,NA,29.6429057103074,1.91941644457209,95.3247395687716,0.354123011912452,7.93855271279578,5.62676554890161,NA,0.543442358119803,0.691421929696185,0.499635283618108,0.233927666034908,0.265214590764163,-0.460817373353852,NA,0.1345075,0.38127,0.00537,-0.3759,8.13588744401126e-06,8.13588744401126e-06
isoComp_00069796,geneComp_00014780,ENSMUST00000030691.17,ENSMUSG00000061601.16,cerebellum,cortex,Pclo,protein-coding,NA,106.544809433466,108.266117592514,135.97257929988,5.40181608505246,10.7919319467323,0.328706776416807,NA,25.2425270476498,52.2408283442422,19.1493448292363,5.31397385386571,3.33540038498114,-1.44740568106375,NA,0.235855,0.4714,0.13819,-0.33321,2.86351455394029e-05,2.86351455394029e-05
isoComp_00069956,geneComp_00014813,ENSMUST00000041284.10,ENSMUSG00000061859.18,cerebellum,cortex,Patj,protein-coding,NA,14.5887586099689,53.2316985171734,2.10903245350675,3.0424485506982,0.463229316697031,-4.65107900863119,NA,0.976683952714677,2.03030153972272,0.75206911428493,1.44521219681866,0.222612844630519,-1.42078863535742,NA,0.214965,0.04474,0.32393,0.27919,0.0183063856879265,6.26991335867123e-05
isoComp_00069957,geneComp_00014813,ENSMUST00000102792.10,ENSMUSG00000061859.18,cerebellum,cortex,Patj,protein-coding,NA,14.5887586099689,53.2316985171734,2.10903245350675,3.0424485506982,0.463229316697031,-4.65107900863119,NA,12.5697598480912,48.7147601097135,0.685362803380025,3.84228893662582,0.23279119117505,-6.13074537642583,NA,0.4426625,0.90977,0.29284,-0.61693,0.0244245429698577,6.26991335867123e-05
isoComp_00069958,geneComp_00014813,ENSMUST00000107029.8,ENSMUSG00000061859.18,cerebellum,cortex,Patj,protein-coding,NA,14.5887586099689,53.2316985171734,2.10903245350675,3.0424485506982,0.463229316697031,-4.65107900863119,NA,0.0842592976519178,0.125207533145144,0.178349348135868,0.121713511504284,0.0732771485882189,0.478235505999259,NA,0.0615425,0.00235,0.11605,0.1137,0.000147252494705503,6.26991335867123e-05
isoComp_00069963,geneComp_00014813,ENSMUST00000238306.2,ENSMUSG00000061859.18,cerebellum,cortex,Patj,protein-coding,NA,14.5887586099689,53.2316985171734,2.10903245350675,3.0424485506982,0.463229316697031,-4.65107900863119,NA,0.690142856079785,1.45008419280222,0.435325093651178,1.4148889319754,0.136661954232137,-1.71312074789998,NA,0.16862,0.02561,0.23172,0.20611,0.00419421133137438,6.26991335867123e-05
isoComp_00070282,geneComp_00014891,ENSMUST00000076260.12,ENSMUSG00000062352.16,cerebellum,cortex,Itgb1bp1,protein-coding,NA,26.0721640566778,26.1608118692387,17.1187702880247,2.10028347491822,2.38367106857628,-0.611537099373288,NA,18.9696318713173,23.6047784534047,9.94656732132804,1.74518260289865,2.15553378654362,-1.24596965865521,NA,0.72826,0.90679,0.55781,-0.34898,0.0261977946107959,0.010492155784017
isoComp_00070282,geneComp_00014891,ENSMUST00000076260.12,ENSMUSG00000062352.16,cerebellum,cortex,Gm40855,ncRNA,NA,26.0721640566778,26.1608118692387,17.1187702880247,2.10028347491822,2.38367106857628,-0.611537099373288,NA,18.9696318713173,23.6047784534047,9.94656732132804,1.74518260289865,2.15553378654362,-1.24596965865521,NA,0.72826,0.90679,0.55781,-0.34898,0.0261977946107959,0.010492155784017
isoComp_00070282,geneComp_00014891,ENSMUST00000076260.12,ENSMUSG00000062352.16,cerebellum,cortex,Itgb1bp1,protein-coding,NA,26.0721640566778,26.1608118692387,17.1187702880247,2.10028347491822,2.38367106857628,-0.611537099373288,NA,18.9696318713173,23.6047784534047,9.94656732132804,1.74518260289865,2.15553378654362,-1.24596965865521,NA,0.72826,0.90679,0.55781,-0.34898,0.0261977946107959,0.010492155784017
isoComp_00070282,geneComp_00014891,ENSMUST00000076260.12,ENSMUSG00000062352.16,cerebellum,cortex,Gm40855,ncRNA,NA,26.0721640566778,26.1608118692387,17.1187702880247,2.10028347491822,2.38367106857628,-0.611537099373288,NA,18.9696318713173,23.6047784534047,9.94656732132804,1.74518260289865,2.15553378654362,-1.24596965865521,NA,0.72826,0.90679,0.55781,-0.34898,0.0261977946107959,0.010492155784017
isoComp_00070286,geneComp_00014891,ENSMUST00000173729.8,ENSMUSG00000062352.16,cerebellum,cortex,Itgb1bp1,protein-coding,NA,26.0721640566778,26.1608118692387,17.1187702880247,2.10028347491822,2.38367106857628,-0.611537099373288,NA,5.4899270468497,1.29374037366846,6.24117167931727,0.293270941254995,1.16682850241346,2.26147002411346,NA,0.2098225,0.04742,0.39201,0.34459,0.010492155784017,0.010492155784017
isoComp_00070286,geneComp_00014891,ENSMUST00000173729.8,ENSMUSG00000062352.16,cerebellum,cortex,Gm40855,ncRNA,NA,26.0721640566778,26.1608118692387,17.1187702880247,2.10028347491822,2.38367106857628,-0.611537099373288,NA,5.4899270468497,1.29374037366846,6.24117167931727,0.293270941254995,1.16682850241346,2.26147002411346,NA,0.2098225,0.04742,0.39201,0.34459,0.010492155784017,0.010492155784017
isoComp_00070286,geneComp_00014891,ENSMUST00000173729.8,ENSMUSG00000062352.16,cerebellum,cortex,Itgb1bp1,protein-coding,NA,26.0721640566778,26.1608118692387,17.1187702880247,2.10028347491822,2.38367106857628,-0.611537099373288,NA,5.4899270468497,1.29374037366846,6.24117167931727,0.293270941254995,1.16682850241346,2.26147002411346,NA,0.2098225,0.04742,0.39201,0.34459,0.010492155784017,0.010492155784017
isoComp_00070286,geneComp_00014891,ENSMUST00000173729.8,ENSMUSG00000062352.16,cerebellum,cortex,Gm40855,ncRNA,NA,26.0721640566778,26.1608118692387,17.1187702880247,2.10028347491822,2.38367106857628,-0.611537099373288,NA,5.4899270468497,1.29374037366846,6.24117167931727,0.293270941254995,1.16682850241346,2.26147002411346,NA,0.2098225,0.04742,0.39201,0.34459,0.010492155784017,0.010492155784017
isoComp_00071123,geneComp_00015094,ENSMUST00000123087.9,ENSMUSG00000063714.17,cerebellum,cortex,Sp3os,ncRNA,NA,38.4103128179405,53.1611745520383,29.726347408784,1.60184162852077,2.29139599445751,-0.83841688755749,NA,26.4671298081399,41.4837539602936,17.5618362358192,0.736078541983547,1.75277240114802,-1.23962922531674,NA,0.6761275,0.78401,0.58221,-0.2018,0.0199185993168588,0.015359162112172
isoComp_00071128,geneComp_00015094,tx.141,ENSMUSG00000063714.17,cerebellum,cortex,Sp3os,ncRNA,NA,38.4103128179405,53.1611745520383,29.726347408784,1.60184162852077,2.29139599445751,-0.83841688755749,NA,6.43551184634987,4.21625419348752,6.11656057070136,0.398155938143331,0.600977471987208,0.535697834685091,NA,0.18242,0.08013,0.21279,0.13266,0.015359162112172,0.015359162112172
isoComp_00071169,geneComp_00015110,ENSMUST00000201221.2,ENSMUSG00000063810.8,cerebellum,cortex,Alms1,protein-coding,NA,3.15925044917097,8.3956499738375,1.05177225515629,1.19870473361069,0.4261501517458,-2.98488503291511,NA,0.0426370689670683,0.0551523799572387,0.115395414016413,0.0551502349765999,0.115394984681543,0.944594801395237,NA,0.0671820512820513,0.00516,0.254888888888889,0.249728888888889,0.010241644859916,0.010241644859916
isoComp_00071258,geneComp_00015126,ENSMUST00000150235.8,ENSMUSG00000063889.17,cerebellum,cortex,Crem,protein-coding,NA,16.9781320930801,13.0630379653253,25.3023693898293,1.60169891009239,2.37110354481131,0.953248119301604,NA,1.45881497906582,2.22205516086442,0.909773223474036,0.760083223293985,0.791268822742642,-1.27902257741934,NA,0.094785,0.15433,0.02846,-0.12587,0.0383579901335115,0.0383579901335115
isoComp_00071459,geneComp_00015166,ENSMUST00000166161.8,ENSMUSG00000064179.14,cerebellum,cortex,Tnnt1,protein-coding,NA,3.71977379131564,0.442328036141273,5.53509610516545,0.207756762487379,0.751267158369126,3.61577113995751,NA,0.0165670168201518,0.0341739518263351,0.00970903966892871,0.00975994608344513,0.00533246363368606,-1.16433842026925,NA,0.06639,0.25458,0.00169,-0.25289,0.013559706146094,0.013559706146094
isoComp_00071599,geneComp_00015195,ENSMUST00000109755.5,ENSMUSG00000064326.14,cerebellum,cortex,Siva1,protein-coding,NA,67.5115989969424,101.870848624842,53.1414167292508,3.90340521526727,5.62163753504531,-0.938702829993715,NA,8.90042126057293,21.5108935974661,4.46929298918484,1.72714567727349,0.576161159283526,-2.26439504255165,NA,0.11547,0.21313,0.09033,-0.1228,0.0159895292122777,0.0159895292122777
isoComp_00071890,geneComp_00015413,ENSMUST00000243263.1,ENSMUSG00000066057.9,cerebellum,cortex,Gm1976,ncRNA,NA,17.3692917440358,5.72213148025007,27.1764765833721,0.525562381657558,2.60950833342245,2.24574558080642,NA,1.49493973728604,1.80651496458608,0.999634531238285,0.43590111395378,0.409083468064733,-0.847340091902134,NA,0.12465,0.29423,0.03528,-0.25895,0.00405103736508646,0.000591618604791706
isoComp_00071937,geneComp_00015431,ENSMUST00000084615.10,ENSMUSG00000066189.10,cerebellum,cortex,Cacng3,protein-coding,NA,41.478832060538,5.00130436818636,67.764484793356,0.639900870808249,5.95489718212003,3.75748417152698,NA,41.3053982303083,4.84043371305374,67.6288949632332,0.637130695329636,5.97688852592048,3.80166743001719,NA,0.9697325,0.88769,0.99762,0.10993,3.71595551859775e-05,2.81798290939591e-05
isoComp_00071938,geneComp_00015431,ENSMUST00000182095.2,ENSMUSG00000066189.10,cerebellum,cortex,Cacng3,protein-coding,NA,41.478832060538,5.00130436818636,67.764484793356,0.639900870808249,5.95489718212003,3.75748417152698,NA,0.173433817255521,0.160870652771753,0.135589813227287,0.0246481178748174,0.06486484681228,-0.230995218634289,NA,0.0302675,0.11231,0.00238,-0.10993,2.81798290939591e-05,2.81798290939591e-05
isoComp_00071995,geneComp_00015453,ENSMUST00000163134.8,ENSMUSG00000066392.13,cerebellum,cortex,Nrxn3,protein-coding,NA,86.8750663878794,121.965393502273,79.7551719908549,6.19639204320586,9.35908055144279,-0.612759274982432,NA,68.8724986289268,80.1986222699075,69.3607521963569,3.63283134590467,8.38739866621614,-0.209429803907408,NA,0.795745,0.66027,0.78342,0.12315,0.000327745386163514,1.60173514002618e-06
isoComp_00072004,geneComp_00015453,ENSMUST00000238943.2,ENSMUSG00000066392.13,cerebellum,cortex,Nrxn3,protein-coding,NA,86.8750663878794,121.965393502273,79.7551719908549,6.19639204320586,9.35908055144279,-0.612759274982432,NA,9.60346009654979,32.2146032426581,3.07662067530358,1.89336087685982,0.843966631278273,-3.38406249432875,NA,0.084325,0.26553,0.03508,-0.23045,1.60173514002618e-06,1.60173514002618e-06
